"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"463","/new-york/story/harlem/east-harlem/man-fatally-shot-east-harlems-jefferson-houses-police-say","20150216","1494","man-fatally-shot-east-harlems-jefferson-houses-police-say","591011","Man Fatally Shot in East Harlem's Jefferson Houses, Police Say","<p>Donte Saunders, 22, of The Bronx, was killed early Monday, police said.</p>","0.00","0.08","0.00","0.00","0.00","0.00","0.00","-1","1"
"465","/new-york/story/fort-greene-dumbo/fort-greene/several-nypd-precinct-houses-dont-have-working-security-cameras-sources","20150216","1287","several-nypd-precinct-houses-dont-have-working-security-cameras-sources","590684","Several NYPD Precinct Houses Don't Have Working Security Cameras: Sources","<p>While most station houses have cameras inside, several do not have security cameras on the outside.</p>","0.00","0.05","0.03","0.01","0.01","0.01","0.00","-1","1"
"466","/new-york/story/fort-greene-dumbo/fort-greene/5-things-you-need-know-about-measles-keep-your-family-safe","20150216","1174","5-things-you-need-know-about-measles-keep-your-family-safe","589981","5 Things You Need to Know About the Measles to Keep Your Family Safe","<p>Measles cases are on the rise across the country. How can families protect their kids from the virus?</p>","0.00","0.07","0.09","0.08","0.05","0.05","0.00","-1","2"
"468","/new-york/story/midtown-theater-district/midtown/alternate-side-parking-suspended-until-friday","20150216","1071","alternate-side-parking-suspended-until-friday","591112","Alternate Side Parking Suspended Until Friday ","<p>New Yorkers will get a break from alternate side parking because of snow removal and public holidays.</p>","0.00","0.05","0.02","0.01","0.01","0.01","0.02","-1","1"
"469","/new-york/story/crown-heights-prospect-heights-prospect-lefferts-gardens/prospect-lefferts-gardens/friends-of-beloved-dog-walker-plan-prospect-park-memorial","20150216","1064","friends-of-beloved-dog-walker-plan-prospect-park-memorial","590821","Friends of Beloved Dog Walker Plan Prospect Park Memorial","<p>Lawrence Cassella, 38, died on Jan. 28 after a four-month battle with a rare immune system disease.</p>","0.00","0.38","0.00","0.17","0.00","0.00","0.15","1","1"
"470","/new-york/features/get-out-do-this/4-things-for-you-do-new-york-citys-neighborhoods-this-week","20150216","1032","4-things-for-you-do-new-york-citys-neighborhoods-this-week","613405","4 Things for You to Do in New York City's Neighborhoods This Week","<p>S&aacute;mi culture, jazz stories and the Frieze Art Fair are on this week&#39;s agenda.</p>","0.00","0.23","0.04","0.04","0.15","0.05","0.00","1","1"
"471","/new-york/story/greenwich-village-soho/greenwich-village/map-9-developments-soho-village-watch-for-2015","20150217","3281","map-9-developments-soho-village-watch-for-2015","587057","MAP: 9 Developments in SoHo and the Village to Watch For in 2015","<p>Apartments, schools, retail space and a waterfront park are in the works for the Village.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"473","/new-york/features/urban-love/how-live-with-your-ex-after-breakup","20150217","2493","how-live-with-your-ex-after-breakup","579238","How to Live With Your Ex After a Breakup","<p>It&#39;s not uncommon for New Yorkers to end up living with an ex due to finances.</p>","0.00","0.08","0.30","0.15","0.15","0.15","0.00","1","2"
"474","/new-york/story/rockaways/rockaway-beach/infographic-see-how-city-is-spending-480-million-on-rockaway-boardwalk","20150217","1729","infographic-see-how-city-is-spending-480-million-on-rockaway-boardwalk","590871","INFOGRAPHIC: See How City is Spending $480 Million on Rockaway Boardwalk","<p>FEMA has awarded a $480 million grant to rebuild the Rockaway boardwalk.&nbsp;</p>","0.00","0.23","0.00","0.03","0.00","0.00","0.00","1","1"
"475","/new-york/story/harlem/east-harlem/nypd-mentor-program-helps-rookie-officers-learn-ropes-east-harlem","20150217","1161","nypd-mentor-program-helps-rookie-officers-learn-ropes-east-harlem","589240","NYPD Mentor Program Helps Rookie Officers Learn the Ropes in East Harlem","<p>Six new police officers in East Harlem learn from mentors and community members.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"478","/new-york/story/east-village-lower-east-side/chinatown/quiz-how-you-should-celebrate-year-of-ram-chinatown","20150217","1071","quiz-how-you-should-celebrate-year-of-ram-chinatown","590497","QUIZ: How You Should Celebrate the Year of the Ram in Chinatown","<p>Here are four ways to celebrate Lunar New Year in Chinatown.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"479","/new-york/story/harlem/east-harlem/man-fatally-shot-east-harlems-jefferson-houses-police-say","20150217","944","man-fatally-shot-east-harlems-jefferson-houses-police-say","591011","Man Fatally Shot in East Harlem's Jefferson Houses, Police Say","<p>Donte Saunders, 22, of The Bronx, was killed early Monday, police said.</p>","0.00","0.08","0.00","0.00","0.00","0.00","0.00","-1","1"
"480","/new-york/story/midtown-theater-district/midtown/alternate-side-parking-suspended-until-friday","20150217","898","alternate-side-parking-suspended-until-friday","591112","Alternate Side Parking Suspended Until Friday ","<p>New Yorkers will get a break from alternate side parking because of snow removal and public holidays.</p>","0.00","0.05","0.02","0.01","0.01","0.01","0.02","-1","1"
"482","/new-york/features/apartmentality/quiz-are-you-part-of-nycs-middle-class","20150218","8295","quiz-are-you-part-of-nycs-middle-class","591408","QUIZ: Are You Part of NYC's Middle Class?","<p>De Blasio talks about helping the middle class. But just who is he talking about? It&#39;s not easy to know.</p>","0.00","0.07","0.08","0.04","0.04","0.04","0.00","1","2"
"486","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/ues-whole-foods-has-cheese-club-infused-water-quiche-kiosk","20150218","1600","ues-whole-foods-has-cheese-club-infused-water-quiche-kiosk","591428","UES Whole Foods Has Cheese Club, Infused Water and Quiche Kiosk","<p>DNAinfo New York got a tour of the chain&#39;s newest store, which will open near E. 87th St. on Wednesday.</p>","0.00","0.15","0.00","0.00","0.00","0.05","0.00","1","1"
"487","/new-york/story/upper-west-side-morningside-heights/upper-west-side/upper-west-side-sees-largest-jump-pedestrian-deaths-despite-vision-zero","20150218","1468","upper-west-side-sees-largest-jump-pedestrian-deaths-despite-vision-zero","591093","Upper West Side Sees Largest Jump in Pedestrian Deaths Despite Vision Zero ","<p>Six people were killed in the 10025 zip code last year, compared to just one in 2013.</p>","0.00","0.08","0.15","0.11","0.00","0.11","0.00","-1","2"
"488","/new-york/story/bedford-stuyvesant/bed-stuy/apartments-replace-146-year-old-brooklyn-church","20150218","1367","apartments-replace-146-year-old-brooklyn-church","591341","Apartments to Replace 146-Year-Old Brooklyn Church","<p>The church will partner with an investor after members were unable to afford upkeep costs.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"489","/new-york/story/washington-heights-inwood/inwood/muggers-slash-man-steal-500-cellphone-police-say","20150218","1292","muggers-slash-man-steal-500-cellphone-police-say","591809","Muggers Slash Man, Steal $500 and Cellphone, Police Say","<p>The victim stepped out of a pharmacy in Inwood and was slashed across his chest, police said.</p>","0.00","0.00","0.07","0.00","0.00","0.00","0.00","-1","7"
"490","/new-york/features/openings-closings/photos-small-plate-french-brasserie-open-on-nostrand-avenue","20150218","1125","photos-small-plate-french-brasserie-open-on-nostrand-avenue","591379","PHOTOS: Small-Plate French Brasserie to Open on Nostrand Avenue","<p>The owners of Franklin Avenue&#39;s Breukelen Coffee House hope to open their new restaurant in April.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"492","/new-york/story/st-george-port-richmond/st-george/eric-garners-family-has-yet-receive-thousands-of-dollars-raised-online","20150219","10680","eric-garners-family-has-yet-receive-thousands-of-dollars-raised-online","589317","Eric Garner's Family Has Yet to Receive Thousands of Dollars Raised Online ","<p>Eric Garner&#39;s daughter and mother said they haven&#39;t seen any money from several online fundraisers.</p>","0.00","0.11","0.00","0.00","0.00","0.00","0.17","-1","6"
"493","/new-york/story/downtown/governors-island/snowy-owls-swoop-into-new-york-city-during-deep-freeze","20150219","5507","snowy-owls-swoop-into-new-york-city-during-deep-freeze","591763","Snowy Owls Swoop Into New York City During Deep Freeze ","<p>The arctic visitor has made a home on Governors Island for the first time, officials said.</p>","0.00","0.12","0.23","0.11","0.11","0.11","0.00","-1","2"
"495","/new-york/story/astoria-long-island-city/astoria/thief-who-mugged-78-year-old-man-cried-when-he-was-arrested-police-say","20150219","3072","thief-who-mugged-78-year-old-man-cried-when-he-was-arrested-police-say","592125","Thief Who Mugged 78-Year-Old Man Cried When He Was Arrested, Police Say","<p>Police say Charles Piccolo started crying and confessed to the crime when approached by officers.</p>","0.00","0.00","0.75","0.00","0.30","0.07","0.00","-1","7"
"496","/new-york/story/murray-hill-gramercy-midtown-east/kips-bay/bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","20150219","2814","bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","590172","Bellevue Doctor Raising Money to Help Paralyzed Polish Patient Return Home","<p><span>Dr. Arthur Winer wants to raise $300,000 to help Jan Kwiatkowski, 59, return to his hometown in Poland.</span></p>","0.00","0.00","0.02","0.02","0.02","0.00","0.02","-1","7"
"498","/new-york/story/greenwich-village-soho/greenwich-village/caffe-dante-owner-denies-100-year-old-restaurant-is-closing","20150219","1853","caffe-dante-owner-denies-100-year-old-restaurant-is-closing","591924","Caffe Dante Owner Denies 100-Year-Old Restaurant Is Closing","<p>Mario Flotta denied that Caffe Dante had been sold, calling the rumor &quot;a false alarm.&quot;</p>","0.00","0.05","0.00","0.13","0.05","0.00","0.00","-1","3"
"500","/new-york/features/local-moguls/you-can-buy-hand-cream-that-smells-like-your-brooklyn-neighborhood","20150219","1665","you-can-buy-hand-cream-that-smells-like-your-brooklyn-neighborhood","591290","This Hand Cream Smells Like Your Brooklyn Neighborhood","<p>Sophia Sylvester creates neighborhood-themed body care products like &quot;Canarsie Cookie.&quot;</p>","0.00","0.08","0.00","0.14","0.00","0.00","0.00","1","3"
"502","/new-york/features/on-inside/birdwatchers-find-severed-hand-on-brooklyn-shore","20150220","3664","birdwatchers-find-severed-hand-on-brooklyn-shore","592299","Birdwatchers and Police Find Severed Hand and Foot on Brooklyn Shore","<p>Police are searching for clues after the gruesome discovery at Calvert Vaux Park last month.</p>","0.00","0.00","0.03","0.60","0.00","0.60","0.00","-1","7"
"503","/new-york/story/downtown/governors-island/snowy-owls-swoop-into-new-york-city-during-deep-freeze","20150220","2951","snowy-owls-swoop-into-new-york-city-during-deep-freeze","591763","Snowy Owls Swoop Into New York City During Deep Freeze ","<p>The arctic visitor has made a home on Governors Island for the first time, officials said.</p>","0.00","0.12","0.23","0.11","0.11","0.11","0.00","-1","2"
"505","/new-york/story/harlem/hamilton-heights/city-has-fined-hamilton-heights-worst-landlord-240k-since-1999","20150220","2213","city-has-fined-hamilton-heights-worst-landlord-240k-since-1999","592264","City Has Fined Hamilton Heights' 'Worst Landlord' $240K Since 1999","<p>The building that had no heat or hot water last weekend has been fined $240,000 since 1999.</p>","0.00","0.23","0.09","0.04","0.04","0.04","0.00","1","1"
"507","/new-york/story/upper-west-side-morningside-heights/upper-west-side/police-arrest-ringleader-upper-west-side-teen-crime-spree","20150220","1803","police-arrest-ringleader-upper-west-side-teen-crime-spree","592104","Police Arrest Ringleader in Upper West Side Teen Crime Spree","<p>The 13-year-old was part of a group involved in seven separate attacks in the 24th Precinct, NYPD said.</p>","0.00","0.00","0.10","0.10","0.30","0.10","0.09","-1","7"
"513","/new-york/story/downtown/governors-island/snowy-owls-swoop-into-new-york-city-during-deep-freeze","20150221","1081","snowy-owls-swoop-into-new-york-city-during-deep-freeze","591763","Snowy Owls Swoop Into New York City During Deep Freeze ","<p>The arctic visitor has made a home on Governors Island for the first time, officials said.</p>","0.00","0.12","0.23","0.11","0.11","0.11","0.00","-1","2"
"516","/new-york/story/greenwich-village-soho/greenwich-village/10-places-watch-oscars-nyc","20150221","755","10-places-watch-oscars-nyc","591783","10 Places to Watch the Oscars in NYC","<p>Turn the annual event into a night on the town at a big-screen showing of the 87th Academy Awards.</p>","0.00","0.00","0.18","0.09","0.18","0.00","0.18","-1","7"
"517","/new-york/story/manhattan/malcolm-x-killer-thomas-hagan-says-hes-sorry-blames-crime-on-lack-of-education","20150221","737","malcolm-x-killer-thomas-hagan-says-hes-sorry-blames-crime-on-lack-of-education","12021","Malcolm X Killer Thomas Hagan Says He's Sorry, Blames Crime on Lack of Education",,"0.00","0.00","0.75","0.17","0.30","0.09","0.00","-1","7"
"518","/new-york/features/apartmentality/quiz-are-you-part-of-nycs-middle-class","20150221","732","quiz-are-you-part-of-nycs-middle-class","591408","QUIZ: Are You Part of NYC's Middle Class?","<p>De Blasio talks about helping the middle class. But just who is he talking about? It&#39;s not easy to know.</p>","0.00","0.07","0.08","0.04","0.04","0.04","0.00","1","2"
"520","/new-york/story/murray-hill-gramercy-midtown-east/kips-bay/bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","20150221","667","bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","590172","Bellevue Doctor Raising Money to Help Paralyzed Polish Patient Return Home","<p><span>Dr. Arthur Winer wants to raise $300,000 to help Jan Kwiatkowski, 59, return to his hometown in Poland.</span></p>","0.00","0.00","0.02","0.02","0.02","0.00","0.02","-1","7"
"521","/new-york/story/greenwich-village-soho/greenwich-village/10-places-watch-oscars-nyc","20150222","1820","10-places-watch-oscars-nyc","591783","10 Places to Watch the Oscars in NYC","<p>Turn the annual event into a night on the town at a big-screen showing of the 87th Academy Awards.</p>","0.00","0.00","0.18","0.09","0.18","0.00","0.18","-1","7"
"523","/new-york/story/downtown/governors-island/snowy-owls-swoop-into-new-york-city-during-deep-freeze","20150222","1190","snowy-owls-swoop-into-new-york-city-during-deep-freeze","591763","Snowy Owls Swoop Into New York City During Deep Freeze ","<p>The arctic visitor has made a home on Governors Island for the first time, officials said.</p>","0.00","0.12","0.23","0.11","0.11","0.11","0.00","-1","2"
"525","/new-york/story/murray-hill-gramercy-midtown-east/midtown-east/83-year-old-shoe-repair-shop-wins-fight-against-duane-reade-expansion","20150222","534","83-year-old-shoe-repair-shop-wins-fight-against-duane-reade-expansion","591766","83-Year-Old Shoe Repair Shop Wins Fight Against Duane Reade Expansion","<p>Jim&#39;s Shoe Repair in Midtown beat back Duane Reade with help from a customer, owners said.</p>","0.00","0.02","0.02","0.08","0.05","0.13","0.15","-1","7"
"527","/new-york/features/apartmentality/quiz-are-you-part-of-nycs-middle-class","20150222","420","quiz-are-you-part-of-nycs-middle-class","591408","QUIZ: Are You Part of NYC's Middle Class?","<p>De Blasio talks about helping the middle class. But just who is he talking about? It&#39;s not easy to know.</p>","0.00","0.07","0.08","0.04","0.04","0.04","0.00","1","2"
"528","/new-york/story/murray-hill-gramercy-midtown-east/kips-bay/bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","20150222","411","bellevue-doctor-raising-money-help-paralyzed-polish-patient-return-home","590172","Bellevue Doctor Raising Money to Help Paralyzed Polish Patient Return Home","<p><span>Dr. Arthur Winer wants to raise $300,000 to help Jan Kwiatkowski, 59, return to his hometown in Poland.</span></p>","0.00","0.00","0.02","0.02","0.02","0.00","0.02","-1","7"
"531","/new-york/story/midtown-theater-district/midtown/classic-manhattan-diners-fear-for-survival-after-recent-closures","20150223","5766","classic-manhattan-diners-fear-for-survival-after-recent-closures","592459","Classic Manhattan Diners Fear for Survival After Recent Closures","<p>Diners that have served the same menu for decades are struggling to survive as rents rise.</p>","0.00","0.00","0.00","0.75","0.10","0.00","0.10","-1","7"
"533","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/restaurant-deliver-fully-cooked-pots-of-pasta-your-doorstep","20150223","1907","restaurant-deliver-fully-cooked-pots-of-pasta-your-doorstep","592598","Restaurant to Deliver Fully-Cooked Pots of Pasta to Your Doorstep","<p>Maroni&#39;s Hot Pots will deliver pots of pasta that customers can put on their stove, reheat and serve.</p>","0.00","0.09","0.00","0.00","0.03","0.03","0.00","1","1"
"534","/new-york/story/rockaways/rockaway-park/city-eyes-new-beaches-for-surfing-rockaway","20150223","1891","city-eyes-new-beaches-for-surfing-rockaway","592684","City Eyes New Beaches for Surfing in Rockaway","<p>A Parks Department plan to add two surfing-only beaches to Rockaway awaits community approval.</p>","0.00","0.23","0.00","0.00","0.00","0.05","0.00","1","1"
"535","/new-york/story/murray-hill-gramercy-midtown-east/union-square/man-found-dead-burned-out-union-square-apartment-police-say","20150223","1323","man-found-dead-burned-out-union-square-apartment-police-say","592953","Artist and His Dog Die in Union Square Fire, Friends Say","<p>Edward Albers was found inside 132 E. 16th St. Extension cords sparked the fire, officials said.</p>","0.00","0.00","0.75","0.75","0.04","0.00","0.04","-1","7"
"538","/new-york/story/midtown-theater-district/midtown/mans-face-slashed-with-box-cutter-outside-midtown-deli-police-say","20150223","1205","mans-face-slashed-with-box-cutter-outside-midtown-deli-police-say","592960","Man's Face Slashed With Box Cutter Outside Midtown Deli, Police Say","<p>The victim was slashed outside Manhattan Gourmet Deli on Sixth Avenue, police said.</p>","0.00","0.00","0.14","0.14","0.00","0.00","0.00","-1","7"
"539","/new-york/story/soundview-castle-hill/soundview/studio-that-helped-make-godzilla-open-300000-sq-foot-hub-bronx","20150223","1072","studio-that-helped-make-godzilla-open-300000-sq-foot-hub-bronx","592379","Studio That Helped Make 'Godzilla' to Open 300,000-Sq-Foot Hub in Bronx","<p>The roughly 300,000-square-foot project will be located in Soundview and could open by next year.</p>","0.00","0.05","0.05","0.04","0.05","0.03","0.05","-1","7"
"542","/new-york/story/forest-hills-rego-park-jamaica/jamaica/bratton-blames-police-for-many-of-worst-parts-of-black-history","20150224","2958","bratton-blames-police-for-many-of-worst-parts-of-black-history","593358","Bratton Blames Police for 'Many of the Worst Parts of Black History'","<p>Police Commissioner Bill Bratton said that police helped make slavery possible.</p>","0.00","0.00","0.14","0.11","0.03","0.10","0.01","-1","7"
"544","/new-york/story/east-village-lower-east-side/east-village/rapper-gunned-down-east-village-remembered-as-loving-dad","20150224","2785","rapper-gunned-down-east-village-remembered-as-loving-dad","593373","Rapper Gunned Down in East Village Remembered as Loving Dad","<p>Shemrod Isaac was shot four times and killed in the Lillian Wald Houses, police said.</p>","0.00","0.60","0.11","0.00","0.15","0.00","0.00","1","1"
"545","/new-york/story/greenwich-village-soho/west-village/doctor-opens-exclusive-members-only-plastic-surgery-subscription-club","20150224","2417","doctor-opens-exclusive-members-only-plastic-surgery-subscription-club","593186","Doctor Opens Exclusive Members-Only Plastic Surgery Subscription Club ","<p>Dr. Sonita Sadio recently opened a private practice in a cozy apartment on West Fourth Street.</p>","0.00","0.15","0.17","0.00","0.00","0.00","0.00","-1","2"
"546","/new-york/story/williamsburg-greenpoint-bushwick/williamsburg/man-smashes-shop-windows-while-ranting-about-zombie-apocalypse-nypd","20150224","1715","man-smashes-shop-windows-while-ranting-about-zombie-apocalypse-nypd","593239","Man Smashes Shop Windows While Ranting About 'Zombie Apocalypse': NYPD","<p>Jung Pryjma is accused of smashing several windows with a fire extinguisher.</p>","0.00","0.14","0.04","0.04","0.04","0.13","0.04","-1","1"
"549","/new-york/story/astoria-long-island-city/long-island-city/nypd-car-that-fatally-struck-student-didnt-have-lights-on-officer-admits","20150224","1273","nypd-car-that-fatally-struck-student-didnt-have-lights-on-officer-admits","593196","NYPD Car That Fatally Struck Student Didn't Have Lights On, Officer Admits","<p>Darren Ilardi, the officer who struck Ryo Oyamada two years ago, testified at a DMV hearing Monday.</p>","0.00","0.03","0.00","0.00","0.00","0.00","0.00","-1","1"
"550","/new-york/story/greenwich-village-soho/west-village/banned-british-cadbury-chocolates-can-be-yours-via-mail-order","20150224","1254","banned-british-cadbury-chocolates-can-be-yours-via-mail-order","593342","Banned British Cadbury Chocolates Can Be Yours Via Mail Order","<p>British Chocolate Club, a subscription-based service, will ship English candy to hungry New Yorkers.</p>","0.00","0.05","0.05","0.00","0.05","0.12","0.05","-1","7"
"553","/new-york/story/park-slope-windsor-terrace-gowanus/park-slope/teachers-at-top-brooklyn-schools-ask-parents-help-save-their-jobs","20150225","3472","teachers-at-top-brooklyn-schools-ask-parents-help-save-their-jobs","593238","Teachers at Top Brooklyn Schools Ask Parents to Help Save Their Jobs","<p>Teachers say Gov. Andrew Cuomo&#39;s proposed evaluation system could cost some educators their jobs.</p>","0.00","0.10","0.00","0.00","0.00","0.00","0.00","1","1"
"554","/new-york/story/chelsea-hells-kitchen/hells-kitchen-clinton/part-of-57th-street-building-collapses-fdny-says","20150225","2749","part-of-57th-street-building-collapses-fdny-says","593865","Worker 'Rode' Collapsing Building to the Ground, Walked Away, FDNY Says","<p>The collapse was reportedly inside 642 W. 57th St., an FDNY spokesman said.</p>","0.00","0.00","0.05","0.00","0.00","0.03","0.06","-1","7"
"555","/new-york/story/washington-heights-inwood/fort-george/uptown-woman-earns-peta-award-for-sleeping-outside-save-feral-dog","20150225","2428","uptown-woman-earns-peta-award-for-sleeping-outside-save-feral-dog","593426","Uptown Woman Earns PETA Award for Sleeping Outside to Save Feral Dog ","<p>PETA recognized Denise Lauffer, who camped out in the bitter cold to help save Charlie the wild dog.</p>","0.00","0.05","0.10","0.08","0.20","0.14","0.00","-1","4"
"557","/new-york/story/fort-greene-dumbo/clinton-hill/racial-battle-brews-clinton-hill-over-closing-of-popular-grocery-store","20150225","2098","racial-battle-brews-clinton-hill-over-closing-of-popular-grocery-store","593746","Racial Battle Brews in Clinton Hill Over Closing of Popular Grocery Store","<p>State Sen. Velmanette Montgomery said, &quot;white people don&#39;t eat the way we do,&quot; about the closing.</p>","0.00","0.11","0.05","0.17","0.04","0.12","0.15","-1","3"
"558","/new-york/story/greenwich-village-soho/west-village/banned-british-cadbury-chocolates-can-be-yours-via-mail-order","20150225","2060","banned-british-cadbury-chocolates-can-be-yours-via-mail-order","593342","Banned British Cadbury Chocolates Can Be Yours Via Mail Order","<p>British Chocolate Club, a subscription-based service, will ship English candy to hungry New Yorkers.</p>","0.00","0.05","0.05","0.00","0.05","0.12","0.05","-1","7"
"559","/new-york/features/apartmentality/4-things-for-couples-know-if-theyre-delaying-marriage-buy-home","20150225","1865","4-things-for-couples-know-if-theyre-delaying-marriage-buy-home","592198","4 Things For Couples to Know If They're Delaying Marriage to Buy a Home","<p>More and more unmarried couples are putting wedding dreams on hold for homes in the city.</p>","0.00","0.23","0.07","0.03","0.03","0.03","0.00","1","1"
"561","/new-york/story/harlem/sugar-hill/social-services-worker-makes-anti-white-slurs-bashes-womans-head-nypd","20150226","32357","social-services-worker-makes-anti-white-slurs-bashes-womans-head-nypd","594002","Woman Bashed in Head By Suspect Who Made Anti-White Slurs, NYPD Says","<p>Police dropped charges against a city worker whom they initially said was behind the brutal attack.</p>","0.00","0.23","0.00","0.00","0.05","0.00","0.05","1","1"
"562","/new-york/story/harlem/hamilton-heights/website-allows-potential-tenants-see-buildings-dirty-little-secrets","20150226","8556","website-allows-potential-tenants-see-buildings-dirty-little-secrets","593904","Website Allows Potential Tenants to See a Building's Dirty Little Secrets","<p>Rental listings site Apartable mines city data on violations and complaints for NYC&#39;s 900,000 buildings.</p>","0.00","0.23","0.05","0.03","0.05","0.75","0.00","-1","5"
"564","/new-york/story/upper-west-side-morningside-heights/upper-west-side/video-shy-kids-read-dogs-overcome-literacy-fears","20150226","4505","video-shy-kids-read-dogs-overcome-literacy-fears","593944","VIDEO: Shy Kids Read to Dogs to Overcome Literacy Fears","<p>Children who are timid about reading aloud find freedom in reading to two Havanese dogs.&nbsp;</p>","0.00","0.00","0.10","0.00","0.23","0.00","0.00","-1","7"
"566","/new-york/story/east-village-lower-east-side/east-village/police-arrest-suspect-killing-of-alphabet-city-rapper","20150226","3007","police-arrest-suspect-killing-of-alphabet-city-rapper","594074","Police Arrest Suspect in Killing of Alphabet City Rapper","<p>Shaquille Fuller, 21, was arrested for the Feb. 23 shooting, police said.</p>","0.00","0.23","0.04","0.00","0.59","0.00","0.00","-1","4"
"567","/new-york/story/downtown/civic-center/bobby-shmurda-held-protective-custody-lower-manhattan","20150226","2659","bobby-shmurda-held-protective-custody-lower-manhattan","593862","Bobby Shmurda Held in Protective Custody in Lower Manhattan","<p>The East Flatbush rapper was moved from Rikers Island on Jan. 15, the Department of Correction said.</p>","0.00","0.00","0.15","0.07","0.08","0.00","0.08","-1","7"
"569","/new-york/story/park-slope-windsor-terrace-gowanus/park-slope/teachers-at-top-brooklyn-schools-ask-parents-help-save-their-jobs","20150226","2159","teachers-at-top-brooklyn-schools-ask-parents-help-save-their-jobs","593238","Teachers at Top Brooklyn Schools Ask Parents to Help Save Their Jobs","<p>Teachers say Gov. Andrew Cuomo&#39;s proposed evaluation system could cost some educators their jobs.</p>","0.00","0.10","0.00","0.00","0.00","0.00","0.00","1","1"
"572","/new-york/story/williamsburg-greenpoint-bushwick/bushwick/heres-how-get-your-photo-on-boobs-of-bushwick-blog","20150227","5192","heres-how-get-your-photo-on-boobs-of-bushwick-blog","594291","Here's How to Get Your Photo on the 'Boobs of Bushwick' Blog","<p>The site, which posts photos of topless men and women in Bushwick bars, will host a party.</p>","0.00","0.02","0.00","0.00","0.00","0.02","0.02","1","7"
"573","/new-york/story/midtown-theater-district/midtown/map-see-most-popular-dog-breed-your-neighborhood","20150227","3361","map-see-most-popular-dog-breed-your-neighborhood","594027","MAP: See the Most Popular Dog Breed in Your Neighborhood","<p>The French bulldog is the most popular purebred dog in the city, a new study found.</p>","0.00","0.23","0.00","0.03","0.00","0.18","0.00","-1","1"
"574","/new-york/story/downtown/civic-center/bobby-shmurda-held-protective-custody-lower-manhattan","20150227","3139","bobby-shmurda-held-protective-custody-lower-manhattan","593862","Bobby Shmurda Held in Protective Custody in Lower Manhattan","<p>The East Flatbush rapper was moved from Rikers Island on Jan. 15, the Department of Correction said.</p>","0.00","0.00","0.15","0.07","0.08","0.00","0.08","-1","7"
"576","/new-york/features/open-house-insider/open-house-agenda-4-apartments-see-this-weekend","20150227","2334","open-house-agenda-4-apartments-see-this-weekend","594044","Open House Agenda: 4 Apartments to See This Weekend","<p>Looking for a deal? Based on price per square foot, these listings might be your answer.</p>","0.00","0.05","0.05","0.03","0.05","0.00","0.05","-1","7"
"578","/new-york/story/harlem/hamilton-heights/website-allows-potential-tenants-see-buildings-dirty-little-secrets","20150227","2151","website-allows-potential-tenants-see-buildings-dirty-little-secrets","593904","Website Allows Potential Tenants to See a Building's Dirty Little Secrets","<p>Rental listings site Apartable mines city data on violations and complaints for NYC&#39;s 900,000 buildings.</p>","0.00","0.23","0.05","0.03","0.05","0.75","0.00","-1","5"
"579","/new-york/story/east-village-lower-east-side/east-village/police-arrest-suspect-killing-of-alphabet-city-rapper","20150227","2125","police-arrest-suspect-killing-of-alphabet-city-rapper","594074","Police Arrest Suspect in Killing of Alphabet City Rapper","<p>Shaquille Fuller, 21, was arrested for the Feb. 23 shooting, police said.</p>","0.00","0.23","0.04","0.00","0.59","0.00","0.00","-1","4"
"580","/new-york/story/harlem/hamilton-heights/person-run-over-by-train-at-137th-st-during-rush-hour-commute-fdny-says","20150227","1993","person-run-over-by-train-at-137th-st-during-rush-hour-commute-fdny-says","594351","Person Run Over by Train at 137th St. During Rush-Hour Commute, FDNY Says","<p>The person was run over inside the 137th Street station in Hamilton Heights, the FDNY said.</p>","0.00","0.20","0.20","0.23","0.23","0.18","0.00","-1","7"
"581","/new-york/story/downtown/civic-center/bobby-shmurda-held-protective-custody-lower-manhattan","20150228","3785","bobby-shmurda-held-protective-custody-lower-manhattan","593862","Bobby Shmurda Held in Protective Custody in Lower Manhattan","<p>The East Flatbush rapper was moved from Rikers Island on Jan. 15, the Department of Correction said.</p>","0.00","0.00","0.15","0.07","0.08","0.00","0.08","-1","7"
"582","/new-york/story/williamsburg-greenpoint-bushwick/bushwick/heres-how-get-your-photo-on-boobs-of-bushwick-blog","20150228","1616","heres-how-get-your-photo-on-boobs-of-bushwick-blog","594291","Here's How to Get Your Photo on the 'Boobs of Bushwick' Blog","<p>The site, which posts photos of topless men and women in Bushwick bars, will host a party.</p>","0.00","0.02","0.00","0.00","0.00","0.02","0.02","1","7"
